d7d2d888ae04d16e994d6964214a1de81392ee04,SOALBSB12A58A814C0,5
d7d2d888ae04d16e994d6964214a1de81392ee04,SOALEQA12A58A77839,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOAVWHY12AB017C6C0,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOBADEB12AB018275F,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOBUBLL12A58A795A8,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOBZBQR12A67ADA92F,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOCVDDD12AB017E85A,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOCWRWK12AB0188CCA,3
d7d2d888ae04d16e994d6964214a1de81392ee04,SODABFP12AB01845EC,2
d7d2d888ae04d16e994d6964214a1de81392ee04,SODEOCO12A6701E922,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SODSXUP12AF72A89B2,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SODVSFY12AB017F8ED,6
d7d2d888ae04d16e994d6964214a1de81392ee04,SODXFAS12A58A7B24B,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SODZYMB12AF72A0512,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOEBOWM12AB017F279,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOEHEIS12A6D4F92B8,6
d7d2d888ae04d16e994d6964214a1de81392ee04,SOFGJCW12AF72A812D,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOFQWHD12A58A7C5AC,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOFRAPE12A8C132C03,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOGUUQH12A8C1427D6,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOGVKXX12A67ADA0B8,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOGZCOB12A8C14280E,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOHCUMK12A8C14078A,2
d7d2d888ae04d16e994d6964214a1de81392ee04,SOHMKDM12A6D4F64F2,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOJGSIO12A8C141DBF,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOJNNUA12A8AE48C7A,6
d7d2d888ae04d16e994d6964214a1de81392ee04,SOKLSGL12AF72A2AF4,4
d7d2d888ae04d16e994d6964214a1de81392ee04,SOKWYPU12A67AE0286,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOLFXKT12AB017E3E0,2
d7d2d888ae04d16e994d6964214a1de81392ee04,SOLHJZE12AF72A881A,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOLMIUU12A58A79C99,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOLRGNF12AB0187CF4,16
d7d2d888ae04d16e994d6964214a1de81392ee04,SOMSQXY12A6310D81E,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOMXKNW12A8C141932,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SONMCDN12A8C141750,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SONQBUB12A6D4F8ED0,2
d7d2d888ae04d16e994d6964214a1de81392ee04,SONVZQD12AB018E6EC,7
d7d2d888ae04d16e994d6964214a1de81392ee04,SOOXLND12A6D4FE36E,3
d7d2d888ae04d16e994d6964214a1de81392ee04,SOOXVHJ12AB017C566,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOPCPCV12AB017B856,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOPHKVW12AB017F639,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOPRFNT12AB017F8E9,1
d7d2d888ae04d16e994d6964214a1de81392ee04,SOQOIRM12A67AE028A,2
