4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAEKQS12A67AE0287,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAFTRR12AF72A8D4D,22
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOANQFY12AB0183239,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAOZNR12A8C13B456,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOARUPP12AB01842E0,19
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOASXQD12AB018902F,12
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAUWYT12A81C206F1,45
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAXGDH12A8C13F8A1,14
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOBONKR12A58A7A7E0,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOBYZRW12A58A7ABF1,11
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCBQKE12AB018548E,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCHTHF12AB017E206,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCLMAD12AB017FC09,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCNAXF12A6D4F9B34,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCVBFV12A6701FB94,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCYOTN12A8C13A4B1,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SODEYDM12A58A77072,14
4ae01afa8f2430ea0704d502bc7b57fb52164882,SODGJKH12AAA8C9487,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SODJCKV12A8C13ED5D,23
4ae01afa8f2430ea0704d502bc7b57fb52164882,SODXRTY12AB0180F3B,8
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEHDTU12AF72A8BD5,7
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEPWYH12AF72A4813,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEPZQS12A8C1436C7,38
